n s phi1 d4_phi1 phi2 d4_phi2 phi3 phi4 phi5
1765 17.650000000000002 0.021860343100394475 -1.6344200821897202e-05 0.020599867317370596 -6.5412358470655725e-06 0.042193845868729096 0.18073232620183344 -0.16317276471253672
1766 17.66 0.021768961380063345 -1.6333160844126213e-05 0.020514627016430836 -6.54784241520415e-06 0.042024020603733225 0.1800315848687477 -0.16255759611377218
1767 17.67 0.021677557645039536 -1.632209996081647e-05 0.020429355292703982 -6.554416601496695e-06 0.041854076126463635 0.17933004582535972 -0.1619415318820998
1768 17.68 0.021586132007337 -1.6311018287743028e-05 0.020344052288549297 -6.560958477346826e-06 0.04168401286005452 0.17862771125357035 -0.16132457401074607
1769 17.69 0.021494684578806045 -1.6299915940329707e-05 0.02025871814625968 -6.567468114026714e-06 0.041513831228333076 0.17792458334410455 -0.16070672450516943
1770 17.7 0.021403215471134107 -1.628879303364974e-05 0.020173353008062833 -6.573945582677384e-06 0.04134353165581961 0.17722066429656813 -0.16008798538307856
1771 17.71 0.021311724795845727 -1.6277649682426736e-05 0.020087957016120872 -6.580390954308918e-06 0.0411731145677281 0.17651595631943362 -0.15946835867447584
1772 17.72 0.021220212664302213 -1.6266486001035754e-05 0.020002530312530076 -6.586804299800598e-06 0.04100258038996718 0.1758104616300722 -0.15884784642171557
1773 17.73 0.02112867918770228 -1.6255302103503918e-05 0.019917073039320526 -6.593185689901245e-06 0.04083192954913828 0.17510418245477943 -0.15822645067952035
1774 17.740000000000002 0.021037124477082197 -1.6244098103511374e-05 0.01983158533845711 -6.599535195229374e-06 0.040661162472541146 0.17439712102879046 -0.15760417351501843
1775 17.75 0.02094554864331538 -1.6232874114392312e-05 0.01974606735183876 -6.605852886273401e-06 0.04049027958816953 0.1736892795962932 -0.15698101700781297
1776 17.76 0.020853951797112663 -1.6221630249135723e-05 0.019660519221297468 -6.6121388333918895e-06 0.04031928132471485 0.17298066041045423 -0.15635698324999536
1777 17.77 0.020762334049023307 -1.6210366620386145e-05 0.019574941088600112 -6.618393106813833e-06 0.04014816811156563 0.1722712657334462 -0.15573207434617586
1778 17.78 0.020670695509433373 -1.6199083340444936e-05 0.019489333095447342 -6.624615776638681e-06 0.03997694037880639 0.1715610978364479 -0.15510629241356622
1779 17.79 0.020579036288567387 -1.6187780521270723e-05 0.019403695383473196 -6.6308069128367565e-06 0.03980559855722243 0.17085015899968514 -0.15447963958197697
1780 17.8 0.020487356496487974 -1.6176458274480422e-05 0.01931802809424568 -6.636966585249426e-06 0.03963414307829638 0.17013845151244222 -0.15385211799386633
1781 17.81 0.020395656243095334 -1.616511671135034e-05 0.019232331369266803 -6.6430948635891915e-06 0.03946257437421097 0.16942597767307177 -0.1532237298044099
1782 17.82 0.0203039356381286 -1.6153755942816522e-05 0.019146605349971396 -6.649191817440145e-06 0.03929089287784837 0.16871273978904 -0.15259447718149133
1783 17.830000000000002 0.02021219479116479 -1.6142376079476143e-05 0.019060850177729127 -6.655257516257916e-06 0.03911909902279309 0.1679987401769134 -0.15196436230578714
1784 17.84 0.020120433811619376 -1.6130977231588216e-05 0.018975065993841994 -6.661292029370057e-06 0.03894719324332907 0.1672839811624076 -0.15133338737079383
1785 17.85 0.020028652808746744 -1.61195595090741e-05 0.018889252939546075 -6.667295425976269e-06 0.03877517597444091 0.1665684650803998 -0.15070155458284162
1786 17.86 0.019936851891639573 -1.6108123021518932e-05 0.018803411156010197 -6.6732677751485186e-06 0.0386030476518201 0.16585219427493758 -0.15006886616117976
1787 17.87 0.01984503116922967 -1.6096667878172044e-05 0.018717540784337516 -6.679209145831322e-06 0.038430808711856335 0.165135171099271 -0.14943532433798445
1788 17.88 0.019753190750287697 -1.6085194187947958e-05 0.018631641965563495 -6.6851196068419574e-06 0.03825845959164609 0.16441739791587384 -0.14880093135840822
1789 17.89 0.019661330743422883 -1.607370205942742e-05 0.018545714840657257 -6.690999226870587e-06 0.03808600072898738 0.1636988770964498 -0.14816568948063846
1790 17.900000000000002 0.01956945125708437 -1.6062191600857884e-05 0.018459759550521204 -6.696848074480652e-06 0.03791343256238655 0.1629796110219628 -0.14752960097590284
1791 17.91 0.019477552399560227 -1.605066292015461e-05 0.01837377623599054 -6.702666218108955e-06 0.03774075553105127 0.16225960208267587 -0.14689266812853807
1792 17.92 0.01938563427897752 -1.603911612490161e-05 0.018287765037833997 -6.708453726065828e-06 0.03756797007489798 0.1615388526781265 -0.1462548932360388
1793 17.93 0.019293697003303495 -1.60275513223521e-05 0.01820172609675222 -6.714210666535528e-06 0.03739507663454844 0.16081736521719225 -0.14561627860905801
1794 17.94 0.019201740680344498 -1.6015968619429746e-05 0.018115659553379987 -6.719937107576258e-06 0.03722207565133184 0.16009514211808273 -0.14497682657149058
1795 17.95 0.019109765417746755 -1.600436812272932e-05 0.01802956554828375 -6.725633117120518e-06 0.037048967567285596 0.15937218580837076 -0.14433653946050296
1796 17.96 0.01901777132299634 -1.5992749938517507e-05 0.017943444221964283 -6.7312987629752074e-06 0.036875752825154096 0.15864849872502162 -0.14369541962655852
1797 17.97 0.018925758503419432 -1.5981114172733813e-05 0.01785729571485334 -6.736934112821968e-06 0.036702431868391505 0.15792408331439045 -0.14305346943347752
1798 17.98 0.018833727066182 -1.5969460930991443e-05 0.017771120167316856 -6.742539234217254e-06 0.03652900514116242 0.15719894203226392 -0.14241069125847483
1799 17.990000000000002 0.018741677118290362 -1.5957790318577976e-05 0.017684917719652582 -6.748114194592629e-06 0.036355473088340085 0.1564730773438736 -0.14176708749219724
1800 18.0 0.018649608766591164 -1.594610244045634e-05 0.017598688512090982 -6.753659061254964e-06 0.036181836155508185 0.15574649172391908 -0.14112266053877098
1801 18.01 0.01855752211777134 -1.5934397401265626e-05 0.017512432684795298 -6.759173901386634e-06 0.03600809478896416 0.15501918765657408 -0.14047741281584125
1802 18.02 0.018465417278358653 -1.5922675305321792e-05 0.017426150377860966 -6.764658782045764e-06 0.03583424943571345 0.15429116763553719 -0.13983134675461306
1803 18.03 0.018373294354721043 -1.591093625661867e-05 0.017339841731315725 -6.7701137701663416e-06 0.035660300543478796 0.15356243416401938 -0.13918446479990365
1804 18.04 0.018281153453067717 -1.589918035882864e-05 0.01725350688511998 -6.775538932558571e-06 0.03548624856069149 0.15283298975479198 -0.13853676941016246
1805 18.05 0.018188994679448456 -1.5887407715303524e-05 0.017167145979166187 -6.780934335908966e-06 0.03531209393649981 0.15210283693018667 -0.13788826305754665
1806 18.06 0.01809681813975414 -1.5875618429075422e-05 0.017080759153279307 -6.786300046780582e-06 0.03513783712076446 0.151371978222131 -0.13723894822793437
1807 18.07 0.018004623939716857 -1.5863812602857362e-05 0.01699434654721657 -6.791636131613327e-06 0.03496347856406212 0.15064041617216972 -0.13658882742097633
1808 18.080000000000002 0.017912412184909854 -1.585199033904444e-05 0.01690790830066663 -6.796942656723974e-06 0.03478901871768447 0.14990815333146834 -0.13593790315015086
1809 18.09 0.017820182980747695 -1.5840151739714317e-05 0.016821444553250825 -6.8022196883065405e-06 0.03461445803363994 0.1491751922608504 -0.1352861779427985
1810 18.1 0.017727936432486546 -1.5828296906628157e-05 0.016734955444522914 -6.807467292432451e-06 0.03443979696465216 0.14844153553082862 -0.1346336543401505
1811 18.11 0.017635672645224032 -1.5816425941231527e-05 0.016648441113967433 -6.81268553505068e-06 0.034265035964165635 0.1477071857215897 -0.13398033489740735
1812 18.12 0.01754339172389968 -1.580453894465498e-05 0.016561901701001858 -6.817874481988047e-06 0.03409017548633775 0.14697214542305126 -0.13332622218374413
1813 18.13 0.017451093773294707 -1.5792636017715088e-05 0.01647533734497522 -6.8230341989493625e-06 0.03391521598604874 0.14623641723486802 -0.1326713187823758
1814 18.14 0.017358778898032223 -1.578071726091516e-05 0.0163887481851685 -6.828164751517642e-06 0.033740157918896285 0.14550000376644778 -0.13201562729060434
1815 18.150000000000002 0.01726644720257761 -1.576878277444596e-05 0.01630213436079414 -6.833266205154379e-06 0.033565001741197475 0.14476290763699406 -0.13135915031984524
1816 18.16 0.01717409879123838 -1.575683265818663e-05 0.016215496010996755 -6.8383386251996415e-06 0.033389747909991274 0.14402513147549545 -0.13070189049568093
1817 18.17 0.01708173376816416 -1.574486701170545e-05 0.016128833274851706 -6.843382076872362e-06 0.03321439688303651 0.14328667792077976 -0.1300438504579131
1818 18.18 0.016989352237347377 -1.573288593426061e-05 0.016042146291367354 -6.848396625270492e-06 0.03303894911881411 0.14254754962150606 -0.1293850328605921
1819 18.19 0.01689695430262264 -1.572088952480099e-05 0.01595543519948253 -6.853382335371263e-06 0.032863405076527075 0.1418077492362153 -0.12872544037206657
1820 18.2 0.016804540067667517 -1.570887788196707e-05 0.01586870013806807 -6.858339272031302e-06 0.03268776521610117 0.1410672794333223 -0.1280650756750359
1821 18.21 0.01671210963600203 -1.5696851104091518e-05 0.015781941245925996 -6.863267499986954e-06 0.03251202999818703 0.14032614289116285 -0.12740394146657774
1822 18.22 0.016619663110989613 -1.56848092892002e-05 0.015695158661790165 -6.868167083854347e-06 0.03233619988415659 0.13958434229800432 -0.12674204045821025
1823 18.23 0.016527200595836178 -1.5672752535012778e-05 0.015608352524325242 -6.873038088129746e-06 0.032160275336110544 0.13884188035205636 -0.1260793753759275
1824 18.240000000000002 0.016434722193591156 -1.5660680938943618e-05 0.015521522972127638 -6.877880577189606e-06 0.031984256816870116 0.13809875976151798 -0.12541594896024533
1825 18.25 0.01634222800714727 -1.5648594598102563e-05 0.01543467014372496 -6.882694615290912e-06 0.031808144789986836 0.13735498324457218 -0.12475176396624832
1826 18.26 0.016249718139240282 -1.563649360929565e-05 0.015347794177575758 -6.887480266571254e-06 0.03163193971973577 0.13661055352942508 -0.12408682316363118
1827 18.27 0.016157192692449945 -1.5624378069025886e-05 0.015260895212070191 -6.892237595049156e-06 0.03145564207112206 0.13586547335432986 -0.12342112933674709
1828 18.28 0.016064651769199134 -1.561224807349418e-05 0.015173973385529393 -6.896966664624134e-06 0.03127925230987727 0.13511974546758676 -0.12275468528465794
1829 18.29 0.015972095471754988 -1.560010371859987e-05 0.015087028836205274 -6.901667539077072e-06 0.03110277090245961 0.13437337262759552 -0.12208749382116268
1830 18.3 0.015879523902228132 -1.5587945099941763e-05 0.015000061702281187 -6.906340282070241e-06 0.03092619831606047 0.1336263576028518 -0.12141955777486402
1831 18.31 0.0157869371625734 -1.5575772312818694e-05 0.014913072121871124 -6.91098495714763e-06 0.030749535018596785 0.1328787031719818 -0.12075087998920697
1832 18.32 0.015694335354589695 -1.556358545223033e-05 0.014826060233020355 -6.915601627735116e-06 0.03057278147871878 0.13213041212376098 -0.12008146332250558
1833 18.330000000000002 0.015601718579920099 -1.555138461287817e-05 0.01473902617370465 -6.920190357140606e-06 0.03039593816580688 0.13138148725713972 -0.11941131064802457
1834 18.34 0.015509086940052152 -1.5539169889165976e-05 0.01465197008183114 -6.924751208554292e-06 0.030219005549972366 0.13063193138125673 -0.11874042485399716
1835 18.35 0.01541644053631791 -1.5526941375200675e-05 0.014564892095237286 -6.9292842450488876e-06 0.03004198410206016 0.12988174731547364 -0.11806880884367477
1836 18.36 0.015323779469893883 -1.5514699164793285e-05 0.01447779235169136 -6.933789529579714e-06 0.02986487429364726 0.129130937889383 -0.1173964655353914
1837 18.37 0.015231103841801319 -1.5502443351459442e-05 0.01439067098889285 -6.938267124984969e-06 0.029687676597043522 0.12837950594283853 -0.11672339786259212
1838 18.38 0.015138413752906699 -1.5490174028420176e-05 0.014303528144470834 -6.942717093986024e-06 0.029510391485295218 0.12762745432598344 -0.11604960877387338
1839 18.39 0.015045709303920796 -1.5477891288602914e-05 0.014216363955986272 -6.9471394991873546e-06 0.02933301943218003 0.12687478589926116 -0.11537510123306216
1840 18.400000000000002 0.014952990595400006 -1.546559522464199e-05 0.014129178560929878 -6.951534403076989e-06 0.029155560912215495 0.12612150353343576 -0.11469987821922745
1841 18.41 0.014860257727746018 -1.5453285928879355e-05 0.014041972096722977 -6.955901868026676e-06 0.02897801640065034 0.1253676101096417 -0.11402394272673799
1842 18.42 0.014767510801205391 -1.5440963493365676e-05 0.013954744700718114 -6.960241956291885e-06 0.02880038637347415 0.12461310851935004 -0.11334729776532848
1843 18.43 0.014674749915870422 -1.5428628009860717e-05 0.013867496510196836 -6.964554730012247e-06 0.02862267130741203 0.12385800166446348 -0.11266994636011685
1844 18.44 0.014581975171679223 -1.5416279569834174e-05 0.013780227662372385 -6.968840251211649e-06 0.028444871679926043 0.1231022924572791 -0.11199189155166334
1845 18.45 0.014489186668415033 -1.5403918264466735e-05 0.013692938294388224 -6.973098581798311e-06 0.02826698796921867 0.12234598382054251 -0.1113131363960429
1846 18.46 0.014396384505707571 -1.5391544184650232e-05 0.013605628543317122 -6.977329783565271e-06 0.028089020654232244 0.12158907868745583 -0.11063368396483453
1847 18.47 0.014303568783032156 -1.5379157420989e-05 0.013518298546163293 -6.98153391819027e-06 0.027910970214645947 0.1208315800017079 -0.10995353734523095
1848 18.48 0.014210739599710143 -1.5366758063800228e-05 0.013430948439860396 -6.985711047236137e-06 0.027732837130882926 0.12007349071749207 -0.10927269964005015
1849 18.490000000000002 0.014117897054909428 -1.5354346203114786e-05 0.013343578361272979 -6.989861232150949e-06 0.027554621884105734 0.11931481379954345 -0.10859117396778872
1850 18.5 0.01402504124764381 -1.5341921928678135e-05 0.013256188447194922 -6.993984534268151e-06 0.027376324956219222 0.11855555222313097 -0.10790896346268575
1851 18.51 0.013932172276773819 -1.5329485329950756e-05 0.01316877883435083 -6.998081014806855e-06 0.02719794682987009 0.11779570897411151 -0.1072260712747446
1852 18.52 0.013839290241006719 -1.531703649610912e-05 0.013081349659395114 -7.002150734872003e-06 0.027019487988449553 0.11703528704894328 -0.10654250056979553
1853 18.53 0.013746395238895842 -1.530457551604645e-05 0.012993901058911989 -7.006193755454468e-06 0.026840948916091567 0.11627428945468932 -0.10585825452956632
1854 18.54 0.013653487368842171 -1.5292102478373178e-05 0.012906433169416087 -7.010210137431416e-06 0.026662330097674714 0.11551271920907169 -0.1051733363516747
1855 18.55 0.013560566729093115 -1.5279617471417944e-05 0.012818946127352154 -7.0141999415663375e-06 0.026483632018822534 0.11475057934048039 -0.10448774924972781
1856 18.56 0.01346763341774318 -1.5267120583228337e-05 0.012731440069093825 -7.018163228509314e-06 0.026304855165905194 0.1139878728879804 -0.10380149645336001
1857 18.57 0.013374687532734242 -1.5254611901571318e-05 0.012643915130945677 -7.022100058797251e-06 0.02612600002603871 0.11322460290135883 -0.10311458120826167
1858 18.580000000000002 0.013281729171855577 -1.5242091513934264e-05 0.012556371449141318 -7.026010492854004e-06 0.025947067087085385 0.11246077244114083 -0.10242700677624406
1859 18.59 0.013188758432743669 -1.5229559507525615e-05 0.012468809159844718 -7.029894590990561e-06 0.025768056837656594 0.11169638457861009 -0.10173877643529616
1860 18.6 0.013095775412882704 -1.5217015969275453e-05 0.012381228399149291 -7.033752413405301e-06 0.025588969767112002 0.1109314423958283 -0.10104989347961091
1861 18.61 0.013002780209604659 -1.5204460985836366e-05 0.01229362930307834 -7.037584020184129e-06 0.025409806365558563 0.11016594898566634 -0.10036036121965086
1862 18.62 0.012909772920089185 -1.5191894643584156e-05 0.012206012007584671 -7.041389471300688e-06 0.025230567123855296 0.10939990745181927 -0.09967018298219799
1863 18.63 0.012816753641364004 -1.5179317028618467e-05 0.012118376648550477 -7.045168826616567e-06 0.02505125253361029 0.10863332090884015 -0.09897936211039093
1864 18.64 0.012723722470304788 -1.516672822676361e-05 0.01203072336178826 -7.048922145881427e-06 0.02487186308718181 0.10786619248215334 -0.09828790196379655
1865 18.650000000000002 0.012630679503635583 -1.515412832356919e-05 0.011943052283039074 -7.052649488733288e-06 0.024692399277680632 0.10709852530808384 -0.09759580591843653
1866 18.66 0.012537624837928668 -1.5141517404310856e-05 0.011855363547974257 -7.056350914698641e-06 0.024512861598971813 0.10633032253387409 -0.09690307736684112
1867 18.67 0.012444558569604719 -1.5128895553991026e-05 0.011767657292194506 -7.060026483192639e-06 0.024333250545670704 0.10556158731771426 -0.09620971971811887
